subjid,event,meanamp
Per_Choice_205_rb.ept,IncorrectFdbk,6.805623676
Per_Choice_205_rb.ept,IncorrectFdbk,3.881923345
Per_Choice_205_rb.ept,IncorrectFdbk,1.052928395
Per_Choice_205_rb.ept,IncorrectFdbk,1.592588109
Per_Choice_205_rb.ept,IncorrectFdbk,5.536025342
Per_Choice_205_rb.ept,IncorrectFdbk,6.042435216
Per_Choice_206_rb.ept,CorrectFdbk,2.320543002
Per_Choice_206_rb.ept,CorrectFdbk,4.794530442
Per_Choice_206_rb.ept,CorrectFdbk,10.26643265
Per_Choice_206_rb.ept,CorrectFdbk,3.123068476
Per_Choice_206_rb.ept,CorrectFdbk,6.379561748
Per_Choice_206_rb.ept,CorrectFdbk,10.03509558
Per_Choice_206_rb.ept,CorrectFdbk,7.811813131
Per_Choice_206_rb.ept,CorrectFdbk,-0.576603018
Per_Choice_206_rb.ept,CorrectFdbk,2.060181287
Per_Choice_206_rb.ept,CorrectFdbk,4.18135607
Per_Choice_206_rb.ept,CorrectFdbk,-0.039375748
Per_Choice_206_rb.ept,CorrectFdbk,6.632765368
Per_Choice_206_rb.ept,CorrectFdbk,11.53112069
Per_Choice_206_rb.ept,CorrectFdbk,8.391453913
Per_Choice_206_rb.ept,CorrectFdbk,4.183791217
Per_Choice_206_rb.ept,CorrectFdbk,3.124676765
Per_Choice_206_rb.ept,CorrectFdbk,8.148178167
Per_Choice_206_rb.ept,CorrectFdbk,6.693773054
Per_Choice_206_rb.ept,CorrectFdbk,5.124891201
Per_Choice_206_rb.ept,CorrectFdbk,8.190572979
Per_Choice_206_rb.ept,CorrectFdbk,7.374275254
Per_Choice_206_rb.ept,CorrectFdbk,1.358581529
Per_Choice_206_rb.ept,CorrectFdbkFood,0.658460323
Per_Choice_206_rb.ept,CorrectFdbkFood,5.061775284
Per_Choice_206_rb.ept,CorrectFdbkFood,9.646605575
Per_Choice_206_rb.ept,CorrectFdbkFood,2.1751479
Per_Choice_206_rb.ept,CorrectFdbkFood,6.894791027
Per_Choice_206_rb.ept,CorrectFdbkFood,7.899521187
Per_Choice_206_rb.ept,CorrectFdbkFood,7.536829171
Per_Choice_206_rb.ept,CorrectFdbkFood,4.13535413
Per_Choice_206_rb.ept,CorrectFdbkFood,6.69249191
Per_Choice_206_rb.ept,CorrectFdbkFood,13.96482944
Per_Choice_206_rb.ept,CorrectFdbkFood,3.76691614
Per_Choice_206_rb.ept,CorrectFdbkFood,3.323054372
Per_Choice_206_rb.ept,CorrectFdbkFood,3.45853685
Per_Choice_206_rb.ept,CorrectFdbkFood,9.816623146
Per_Choice_206_rb.ept,CorrectFdbkFood,7.247087339
Per_Choice_206_rb.ept,CorrectFdbkFood,1.521555575
Per_Choice_206_rb.ept,IncorrectFdbk,-0.643720067
Per_Choice_206_rb.ept,IncorrectFdbk,-0.850013185
Per_Choice_206_rb.ept,IncorrectFdbk,-2.133874442
Per_Choice_206_rb.ept,IncorrectFdbk,1.381418869
Per_Choice_206_rb.ept,IncorrectFdbk,-6.207273391
Per_Choice_206_rb.ept,IncorrectFdbk,-0.667387853
Per_Choice_206_rb.ept,IncorrectFdbk,3.693329579
Per_Choice_206_rb.ept,IncorrectFdbk,-3.94637681
Per_Choice_206_rb.ept,IncorrectFdbk,8.874896297
Per_Choice_206_rb.ept,IncorrectFdbk,-2.058431124
Per_Choice_206_rb.ept,IncorrectFdbk,4.927611727
Per_Choice_206_rb.ept,IncorrectFdbk,6.01037658
Per_Choice_206_rb.ept,IncorrectFdbk,4.719134399
Per_Choice_206_rb.ept,IncorrectFdbk,0.480508176
Per_Choice_206_rb.ept,IncorrectFdbk,1.889137098
Per_Choice_206_rb.ept,IncorrectFdbk,1.931992384
Per_Choice_206_rb.ept,IncorrectFdbk,5.573097339
Per_Choice_206_rb.ept,IncorrectFdbk,6.358862234
Per_Choice_206_rb.ept,IncorrectFdbk,-4.5652772
Per_Choice_206_rb.ept,IncorrectFdbk,6.660703226
Per_Choice_206_rb.ept,IncorrectFdbk,2.075094687
Per_Choice_208_rb.ept,CorrectFdbk,0.472676227
Per_Choice_208_rb.ept,CorrectFdbk,11.34529432
Per_Choice_208_rb.ept,CorrectFdbk,11.82805917
Per_Choice_208_rb.ept,CorrectFdbk,16.13356597
Per_Choice_208_rb.ept,CorrectFdbk,5.313273064
Per_Choice_208_rb.ept,CorrectFdbk,15.33583538
Per_Choice_208_rb.ept,CorrectFdbk,5.231473566
Per_Choice_208_rb.ept,CorrectFdbk,1.552770176
Per_Choice_208_rb.ept,CorrectFdbk,3.42006017
Per_Choice_208_rb.ept,CorrectFdbk,4.650034197
Per_Choice_208_rb.ept,CorrectFdbk,17.29170865
Per_Choice_208_rb.ept,CorrectFdbk,18.0929773
Per_Choice_208_rb.ept,CorrectFdbk,14.13346344
Per_Choice_208_rb.ept,CorrectFdbk,23.7817343
Per_Choice_208_rb.ept,CorrectFdbk,20.42207032
Per_Choice_208_rb.ept,CorrectFdbk,16.96923055
Per_Choice_208_rb.ept,CorrectFdbk,19.35211635
Per_Choice_208_rb.ept,CorrectFdbk,11.6976619
Per_Choice_208_rb.ept,CorrectFdbk,13.25681295
Per_Choice_208_rb.ept,CorrectFdbk,-0.04094858
Per_Choice_208_rb.ept,CorrectFdbk,17.08757697
Per_Choice_208_rb.ept,CorrectFdbk,11.94246723
Per_Choice_208_rb.ept,CorrectFdbk,14.36475748
Per_Choice_208_rb.ept,CorrectFdbk,22.88833256
Per_Choice_208_rb.ept,CorrectFdbkFood,-0.479679217
Per_Choice_208_rb.ept,CorrectFdbkFood,11.45357626
Per_Choice_208_rb.ept,CorrectFdbkFood,17.25903876
Per_Choice_208_rb.ept,CorrectFdbkFood,4.398839808
Per_Choice_208_rb.ept,CorrectFdbkFood,4.199193225
Per_Choice_208_rb.ept,CorrectFdbkFood,3.969453673
Per_Choice_208_rb.ept,CorrectFdbkFood,4.438249838
Per_Choice_208_rb.ept,CorrectFdbkFood,16.4511931
Per_Choice_208_rb.ept,CorrectFdbkFood,18.1786464
Per_Choice_208_rb.ept,CorrectFdbkFood,14.61081019
Per_Choice_208_rb.ept,CorrectFdbkFood,22.9271153
Per_Choice_208_rb.ept,CorrectFdbkFood,20.1351862
Per_Choice_208_rb.ept,CorrectFdbkFood,18.78906571
Per_Choice_208_rb.ept,CorrectFdbkFood,12.45676739
Per_Choice_208_rb.ept,CorrectFdbkFood,16.63247905
Per_Choice_208_rb.ept,CorrectFdbkFood,-0.452757888
Per_Choice_208_rb.ept,IncorrectFdbk,9.709568106
Per_Choice_208_rb.ept,IncorrectFdbk,4.429303604
Per_Choice_208_rb.ept,IncorrectFdbk,11.23081211
Per_Choice_208_rb.ept,IncorrectFdbk,9.446303242
Per_Choice_208_rb.ept,IncorrectFdbk,9.923185961
Per_Choice_208_rb.ept,IncorrectFdbk,12.52529199
Per_Choice_208_rb.ept,IncorrectFdbk,16.82355999
Per_Choice_208_rb.ept,IncorrectFdbk,9.513084644
Per_Choice_208_rb.ept,IncorrectFdbk,3.302629718
Per_Choice_208_rb.ept,IncorrectFdbk,0.272527501
Per_Choice_208_rb.ept,IncorrectFdbk,-0.602640182
Per_Choice_208_rb.ept,IncorrectFdbk,5.146596729
Per_Choice_208_rb.ept,IncorrectFdbk,12.87257854
Per_Choice_208_rb.ept,IncorrectFdbk,9.326884394
Per_Choice_208_rb.ept,IncorrectFdbk,0.751020303
Per_Choice_208_rb.ept,IncorrectFdbk,5.341716216
Per_Choice_208_rb.ept,IncorrectFdbk,14.12669403
Per_Choice_208_rb.ept,IncorrectFdbk,6.644780614
Per_Choice_208_rb.ept,IncorrectFdbk,15.80228787
Per_Choice_208_rb.ept,IncorrectFdbk,12.22119341
Per_Choice_208_rb.ept,IncorrectFdbk,6.282345952
Per_Choice_208_rb.ept,IncorrectFdbk,-0.969119633
Per_Choice_208_rb.ept,IncorrectFdbk,6.108694581
Per_Choice_209_rb.ept,CorrectFdbk,-3.469371975
Per_Choice_209_rb.ept,CorrectFdbk,1.602383954
Per_Choice_209_rb.ept,CorrectFdbk,-3.88569577
Per_Choice_209_rb.ept,CorrectFdbk,5.150644652
Per_Choice_209_rb.ept,CorrectFdbk,6.243295093
Per_Choice_209_rb.ept,CorrectFdbk,-5.942009325
Per_Choice_209_rb.ept,CorrectFdbk,7.363636504
Per_Choice_209_rb.ept,CorrectFdbk,5.11600502
Per_Choice_209_rb.ept,CorrectFdbk,-2.941446755
Per_Choice_209_rb.ept,CorrectFdbk,7.551359636
Per_Choice_209_rb.ept,CorrectFdbk,2.569481358
Per_Choice_209_rb.ept,CorrectFdbk,-3.063950399
Per_Choice_209_rb.ept,CorrectFdbk,5.382709611
Per_Choice_209_rb.ept,CorrectFdbk,9.742935764
Per_Choice_209_rb.ept,CorrectFdbk,0.11381624
Per_Choice_209_rb.ept,CorrectFdbk,4.103267677
Per_Choice_209_rb.ept,CorrectFdbk,-1.822459022
Per_Choice_209_rb.ept,CorrectFdbk,-2.099994955
Per_Choice_209_rb.ept,CorrectFdbk,10.16236451
Per_Choice_209_rb.ept,CorrectFdbk,7.48354349
Per_Choice_209_rb.ept,CorrectFdbk,-1.216175208
Per_Choice_209_rb.ept,CorrectFdbk,2.04191244
Per_Choice_209_rb.ept,CorrectFdbk,5.80197127
Per_Choice_209_rb.ept,CorrectFdbk,0.854979083
Per_Choice_209_rb.ept,CorrectFdbkFood,-3.627404075
Per_Choice_209_rb.ept,CorrectFdbkFood,5.060296506
Per_Choice_209_rb.ept,CorrectFdbkFood,6.886217537
Per_Choice_209_rb.ept,CorrectFdbkFood,7.241340729
Per_Choice_209_rb.ept,CorrectFdbkFood,4.448434207
Per_Choice_209_rb.ept,CorrectFdbkFood,-1.508771945
Per_Choice_209_rb.ept,CorrectFdbkFood,3.949276164
Per_Choice_209_rb.ept,CorrectFdbkFood,1.110887538
Per_Choice_209_rb.ept,CorrectFdbkFood,4.763555971
Per_Choice_209_rb.ept,CorrectFdbkFood,-0.799707614
Per_Choice_209_rb.ept,CorrectFdbkFood,-2.950854779
Per_Choice_209_rb.ept,CorrectFdbkFood,11.48029828
Per_Choice_209_rb.ept,CorrectFdbkFood,7.858895316
Per_Choice_209_rb.ept,CorrectFdbkFood,-1.447230623
Per_Choice_209_rb.ept,CorrectFdbkFood,3.685287531
Per_Choice_209_rb.ept,CorrectFdbkFood,6.702875211
Per_Choice_209_rb.ept,CorrectFdbkFood,0.915324647
Per_Choice_209_rb.ept,IncorrectFdbk,3.55939452
Per_Choice_209_rb.ept,IncorrectFdbk,10.11177233
Per_Choice_209_rb.ept,IncorrectFdbk,3.942244123
Per_Choice_209_rb.ept,IncorrectFdbk,2.043457207
Per_Choice_209_rb.ept,IncorrectFdbk,1.324187804
Per_Choice_209_rb.ept,IncorrectFdbk,3.133712991
Per_Choice_209_rb.ept,IncorrectFdbk,4.396472096
Per_Choice_209_rb.ept,IncorrectFdbk,12.86620583
Per_Choice_209_rb.ept,IncorrectFdbk,7.539351462
Per_Choice_209_rb.ept,IncorrectFdbk,9.306502099
Per_Choice_209_rb.ept,IncorrectFdbk,-2.403727618
Per_Choice_209_rb.ept,IncorrectFdbk,1.500503969
Per_Choice_209_rb.ept,IncorrectFdbk,3.277783273
Per_Choice_209_rb.ept,IncorrectFdbk,8.40929969
Per_Choice_209_rb.ept,IncorrectFdbk,8.597708457
Per_Choice_209_rb.ept,IncorrectFdbk,1.196123058
Per_Choice_209_rb.ept,IncorrectFdbk,6.841195887
Per_Choice_209_rb.ept,IncorrectFdbk,0.718289244
Per_Choice_209_rb.ept,IncorrectFdbk,-0.932783221
Per_Choice_209_rb.ept,IncorrectFdbk,3.205497965
Per_Choice_209_rb.ept,IncorrectFdbk,1.04431962
Per_Choice_209_rb.ept,IncorrectFdbk,7.69205984
Per_Choice_210_rb.ept,CorrectFdbk,8.761113481
Per_Choice_210_rb.ept,CorrectFdbk,7.384338774
Per_Choice_210_rb.ept,CorrectFdbk,3.384303573
Per_Choice_210_rb.ept,CorrectFdbk,-0.543531734
Per_Choice_210_rb.ept,CorrectFdbk,3.205459339
Per_Choice_210_rb.ept,CorrectFdbk,-1.138867523
Per_Choice_210_rb.ept,CorrectFdbk,3.134737422
Per_Choice_210_rb.ept,CorrectFdbk,-1.412238273
Per_Choice_210_rb.ept,CorrectFdbk,2.995601014
Per_Choice_210_rb.ept,CorrectFdbk,5.251864314
Per_Choice_210_rb.ept,CorrectFdbk,-0.652130198
Per_Choice_210_rb.ept,CorrectFdbk,3.013401589
Per_Choice_210_rb.ept,CorrectFdbk,4.022789676
Per_Choice_210_rb.ept,CorrectFdbk,0.883414625
Per_Choice_210_rb.ept,CorrectFdbk,2.466452635
Per_Choice_210_rb.ept,CorrectFdbk,1.677596941
Per_Choice_210_rb.ept,CorrectFdbk,4.296082786
Per_Choice_210_rb.ept,CorrectFdbk,4.550840362
Per_Choice_210_rb.ept,CorrectFdbk,5.749160812
Per_Choice_210_rb.ept,CorrectFdbk,-0.798138824
Per_Choice_210_rb.ept,CorrectFdbk,0.726021379
Per_Choice_210_rb.ept,CorrectFdbk,2.778023197
Per_Choice_210_rb.ept,CorrectFdbk,0.634974132
Per_Choice_210_rb.ept,CorrectFdbk,-2.321531463
Per_Choice_210_rb.ept,CorrectFdbkFood,8.285663936
Per_Choice_210_rb.ept,CorrectFdbkFood,5.243059957
Per_Choice_210_rb.ept,CorrectFdbkFood,-1.755902605
Per_Choice_210_rb.ept,CorrectFdbkFood,3.784096013
Per_Choice_210_rb.ept,CorrectFdbkFood,-1.61472685
Per_Choice_210_rb.ept,CorrectFdbkFood,4.198814976
Per_Choice_210_rb.ept,CorrectFdbkFood,2.720779715
Per_Choice_210_rb.ept,CorrectFdbkFood,4.680250865
Per_Choice_210_rb.ept,CorrectFdbkFood,3.886935022
Per_Choice_210_rb.ept,CorrectFdbkFood,1.195960496
Per_Choice_210_rb.ept,CorrectFdbkFood,5.271650472
Per_Choice_210_rb.ept,CorrectFdbkFood,0.051789137
Per_Choice_210_rb.ept,CorrectFdbkFood,-0.600218514
Per_Choice_210_rb.ept,CorrectFdbkFood,3.032581402
Per_Choice_210_rb.ept,CorrectFdbkFood,1.279911276
Per_Choice_210_rb.ept,IncorrectFdbk,0.933513013
Per_Choice_210_rb.ept,IncorrectFdbk,4.374048581
Per_Choice_210_rb.ept,IncorrectFdbk,3.665430866
Per_Choice_210_rb.ept,IncorrectFdbk,7.93783661
Per_Choice_210_rb.ept,IncorrectFdbk,3.261537824
Per_Choice_210_rb.ept,IncorrectFdbk,-1.201249589
Per_Choice_210_rb.ept,IncorrectFdbk,8.0594683
Per_Choice_210_rb.ept,IncorrectFdbk,-1.695594443
Per_Choice_210_rb.ept,IncorrectFdbk,2.117058162
Per_Choice_210_rb.ept,IncorrectFdbk,0.795162512
Per_Choice_210_rb.ept,IncorrectFdbk,-1.613884888
Per_Choice_210_rb.ept,IncorrectFdbk,-1.521934856
Per_Choice_210_rb.ept,IncorrectFdbk,3.037331671
Per_Choice_210_rb.ept,IncorrectFdbk,-1.827289272
Per_Choice_210_rb.ept,IncorrectFdbk,-1.620189948
Per_Choice_210_rb.ept,IncorrectFdbk,-4.473857407
Per_Choice_210_rb.ept,IncorrectFdbk,5.587166896
Per_Choice_210_rb.ept,IncorrectFdbk,0.311051969
Per_Choice_210_rb.ept,IncorrectFdbk,-2.138699111
Per_Choice_210_rb.ept,IncorrectFdbk,7.422884979
Per_Choice_210_rb.ept,IncorrectFdbk,9.167317339
Per_Choice_210_rb.ept,IncorrectFdbk,-3.266493305
Per_Choice_210_rb.ept,IncorrectFdbk,10.37515787
Per_Choice_211_rb.ept,CorrectFdbk,0.392031794
Per_Choice_211_rb.ept,CorrectFdbk,8.665246001
Per_Choice_211_rb.ept,CorrectFdbk,-0.958177459
Per_Choice_211_rb.ept,CorrectFdbk,5.311902117
Per_Choice_211_rb.ept,CorrectFdbk,3.826493631
Per_Choice_211_rb.ept,CorrectFdbk,-2.900950571
Per_Choice_211_rb.ept,CorrectFdbk,-5.101101124
Per_Choice_211_rb.ept,CorrectFdbk,0.076604605
Per_Choice_211_rb.ept,CorrectFdbk,6.285172329
Per_Choice_211_rb.ept,CorrectFdbk,5.798543101
Per_Choice_211_rb.ept,CorrectFdbk,4.391817257
Per_Choice_211_rb.ept,CorrectFdbk,4.472378537
Per_Choice_211_rb.ept,CorrectFdbk,1.75861199
Per_Choice_211_rb.ept,CorrectFdbk,-2.071601977
Per_Choice_211_rb.ept,CorrectFdbk,2.494257877
Per_Choice_211_rb.ept,CorrectFdbk,4.499507243
Per_Choice_211_rb.ept,CorrectFdbkFood,4.685484546
Per_Choice_211_rb.ept,CorrectFdbkFood,-2.465426876
Per_Choice_211_rb.ept,CorrectFdbkFood,-5.96042709
Per_Choice_211_rb.ept,CorrectFdbkFood,1.25422517
Per_Choice_211_rb.ept,CorrectFdbkFood,4.732786304
Per_Choice_211_rb.ept,CorrectFdbkFood,3.766480848
Per_Choice_211_rb.ept,CorrectFdbkFood,3.070316375
Per_Choice_211_rb.ept,CorrectFdbkFood,-2.324340993
Per_Choice_211_rb.ept,CorrectFdbkFood,3.651999428
Per_Choice_211_rb.ept,IncorrectFdbk,1.486404883
Per_Choice_211_rb.ept,IncorrectFdbk,-0.584313314
Per_Choice_211_rb.ept,IncorrectFdbk,-1.036713506
Per_Choice_211_rb.ept,IncorrectFdbk,0.815086859
Per_Choice_211_rb.ept,IncorrectFdbk,2.923714473
Per_Choice_211_rb.ept,IncorrectFdbk,-0.402057871
Per_Choice_211_rb.ept,IncorrectFdbk,8.821167856
Per_Choice_211_rb.ept,IncorrectFdbk,-0.237924433
Per_Choice_211_rb.ept,IncorrectFdbk,-5.677573287
Per_Choice_211_rb.ept,IncorrectFdbk,-5.320181213
Per_Choice_211_rb.ept,IncorrectFdbk,-4.726436818
Per_Choice_211_rb.ept,IncorrectFdbk,-0.216052682
Per_Choice_211_rb.ept,IncorrectFdbk,0.684780127
Per_Choice_211_rb.ept,IncorrectFdbk,2.192303284
Per_Choice_211_rb.ept,IncorrectFdbk,-1.495526223
Per_Choice_211_rb.ept,IncorrectFdbk,2.864936479
Per_Choice_211_rb.ept,IncorrectFdbk,-3.807628898
Per_Choice_212_rb.ept,CorrectFdbk,5.994508143
Per_Choice_212_rb.ept,CorrectFdbk,4.834184455
Per_Choice_212_rb.ept,CorrectFdbk,1.303421363
Per_Choice_212_rb.ept,CorrectFdbk,7.277313853
Per_Choice_212_rb.ept,CorrectFdbk,1.17521332
Per_Choice_212_rb.ept,CorrectFdbk,8.462539287
Per_Choice_212_rb.ept,CorrectFdbk,9.31628611
Per_Choice_212_rb.ept,CorrectFdbk,15.37700259
Per_Choice_212_rb.ept,CorrectFdbk,7.178765609
Per_Choice_212_rb.ept,CorrectFdbk,10.68388554
Per_Choice_212_rb.ept,CorrectFdbk,7.8493389
Per_Choice_212_rb.ept,CorrectFdbk,4.899515694
Per_Choice_212_rb.ept,CorrectFdbk,21.00672234
Per_Choice_212_rb.ept,CorrectFdbk,1.740568278
Per_Choice_212_rb.ept,CorrectFdbk,8.374181344
Per_Choice_212_rb.ept,CorrectFdbk,1.879531615
Per_Choice_212_rb.ept,CorrectFdbk,4.347243019
Per_Choice_212_rb.ept,CorrectFdbk,3.852167479
Per_Choice_212_rb.ept,CorrectFdbk,8.865119841
Per_Choice_212_rb.ept,CorrectFdbk,7.324660353
Per_Choice_212_rb.ept,CorrectFdbk,6.646934567
Per_Choice_212_rb.ept,CorrectFdbk,6.061706133
Per_Choice_212_rb.ept,CorrectFdbkFood,5.738556162
Per_Choice_212_rb.ept,CorrectFdbkFood,1.664926574
Per_Choice_212_rb.ept,CorrectFdbkFood,7.429738539
Per_Choice_212_rb.ept,CorrectFdbkFood,10.36797488
Per_Choice_212_rb.ept,CorrectFdbkFood,15.40621903
Per_Choice_212_rb.ept,CorrectFdbkFood,6.504157206
Per_Choice_212_rb.ept,CorrectFdbkFood,10.21369364
Per_Choice_212_rb.ept,CorrectFdbkFood,5.182650126
Per_Choice_212_rb.ept,CorrectFdbkFood,21.14928055
Per_Choice_212_rb.ept,CorrectFdbkFood,1.983296888
Per_Choice_212_rb.ept,CorrectFdbkFood,9.183001142
Per_Choice_212_rb.ept,CorrectFdbkFood,1.691828882
Per_Choice_212_rb.ept,CorrectFdbkFood,4.237012071
Per_Choice_212_rb.ept,CorrectFdbkFood,4.108300718
Per_Choice_212_rb.ept,CorrectFdbkFood,9.074528309
Per_Choice_212_rb.ept,CorrectFdbkFood,6.701617684
Per_Choice_212_rb.ept,IncorrectFdbk,8.328385186
Per_Choice_212_rb.ept,IncorrectFdbk,12.29290691
Per_Choice_212_rb.ept,IncorrectFdbk,4.316551185
Per_Choice_212_rb.ept,IncorrectFdbk,5.600344287
Per_Choice_212_rb.ept,IncorrectFdbk,6.653222138
Per_Choice_212_rb.ept,IncorrectFdbk,19.21584517
Per_Choice_212_rb.ept,IncorrectFdbk,4.765613157
Per_Choice_212_rb.ept,IncorrectFdbk,23.0222235
Per_Choice_212_rb.ept,IncorrectFdbk,12.85884358
Per_Choice_212_rb.ept,IncorrectFdbk,11.92081847
Per_Choice_212_rb.ept,IncorrectFdbk,4.752756762
Per_Choice_212_rb.ept,IncorrectFdbk,4.31472535
Per_Choice_212_rb.ept,IncorrectFdbk,12.83300324
Per_Choice_212_rb.ept,IncorrectFdbk,5.823525727
Per_Choice_212_rb.ept,IncorrectFdbk,-2.114370665
Per_Choice_212_rb.ept,IncorrectFdbk,7.129356655
Per_Choice_212_rb.ept,IncorrectFdbk,-0.779735698
Per_Choice_212_rb.ept,IncorrectFdbk,12.13714975
Per_Choice_212_rb.ept,IncorrectFdbk,7.563057184
Per_Choice_212_rb.ept,IncorrectFdbk,15.79606656
Per_Choice_212_rb.ept,IncorrectFdbk,8.595340981
Per_Choice_213_rb.ept,CorrectFdbk,6.917774518
Per_Choice_213_rb.ept,CorrectFdbk,6.272162087
Per_Choice_213_rb.ept,CorrectFdbk,8.575416761
Per_Choice_213_rb.ept,CorrectFdbk,-4.39371038
Per_Choice_213_rb.ept,CorrectFdbk,6.600391092
Per_Choice_213_rb.ept,CorrectFdbk,6.448258761
Per_Choice_213_rb.ept,CorrectFdbk,6.400922111
Per_Choice_213_rb.ept,CorrectFdbk,-2.418956872
Per_Choice_213_rb.ept,CorrectFdbk,1.943672954
Per_Choice_213_rb.ept,CorrectFdbk,3.62821834
Per_Choice_213_rb.ept,CorrectFdbk,4.534158085
Per_Choice_213_rb.ept,CorrectFdbk,5.062722326
Per_Choice_213_rb.ept,CorrectFdbk,-1.523338177
Per_Choice_213_rb.ept,CorrectFdbk,1.494384624
Per_Choice_213_rb.ept,CorrectFdbk,2.521903308
Per_Choice_213_rb.ept,CorrectFdbk,11.15108468
Per_Choice_213_rb.ept,CorrectFdbk,-2.971807309
Per_Choice_213_rb.ept,CorrectFdbk,10.40174866
Per_Choice_213_rb.ept,CorrectFdbk,8.661615246
Per_Choice_213_rb.ept,CorrectFdbk,5.797938611
Per_Choice_213_rb.ept,CorrectFdbk,4.573018526
Per_Choice_213_rb.ept,CorrectFdbk,0.296031997
Per_Choice_213_rb.ept,CorrectFdbk,0.950098099
Per_Choice_213_rb.ept,CorrectFdbk,-5.001102691
Per_Choice_213_rb.ept,CorrectFdbk,-4.922136904
Per_Choice_213_rb.ept,CorrectFdbkFood,7.708359605
Per_Choice_213_rb.ept,CorrectFdbkFood,-3.524097453
Per_Choice_213_rb.ept,CorrectFdbkFood,-2.123632333
Per_Choice_213_rb.ept,CorrectFdbkFood,2.666261452
Per_Choice_213_rb.ept,CorrectFdbkFood,4.479127314
Per_Choice_213_rb.ept,CorrectFdbkFood,5.382829159
Per_Choice_213_rb.ept,CorrectFdbkFood,-1.218760547
Per_Choice_213_rb.ept,CorrectFdbkFood,2.276630136
Per_Choice_213_rb.ept,CorrectFdbkFood,10.51582133
Per_Choice_213_rb.ept,CorrectFdbkFood,9.025376358
Per_Choice_213_rb.ept,CorrectFdbkFood,6.228737182
Per_Choice_213_rb.ept,CorrectFdbkFood,4.068031989
Per_Choice_213_rb.ept,CorrectFdbkFood,-0.264246366
Per_Choice_213_rb.ept,CorrectFdbkFood,2.363636773
Per_Choice_213_rb.ept,CorrectFdbkFood,-4.640711304
Per_Choice_213_rb.ept,IncorrectFdbk,5.803567808
Per_Choice_213_rb.ept,IncorrectFdbk,4.727188885
Per_Choice_213_rb.ept,IncorrectFdbk,6.419175406
Per_Choice_213_rb.ept,IncorrectFdbk,6.968198423
Per_Choice_213_rb.ept,IncorrectFdbk,5.958019534
Per_Choice_213_rb.ept,IncorrectFdbk,4.684794389
Per_Choice_213_rb.ept,IncorrectFdbk,2.389435954
Per_Choice_213_rb.ept,IncorrectFdbk,1.474754995
Per_Choice_213_rb.ept,IncorrectFdbk,-3.514818029
Per_Choice_213_rb.ept,IncorrectFdbk,7.989095872
Per_Choice_213_rb.ept,IncorrectFdbk,5.792484712
Per_Choice_213_rb.ept,IncorrectFdbk,1.030923501
Per_Choice_213_rb.ept,IncorrectFdbk,-1.446310383
Per_Choice_213_rb.ept,IncorrectFdbk,6.789023856
Per_Choice_213_rb.ept,IncorrectFdbk,-2.684530348
Per_Choice_213_rb.ept,IncorrectFdbk,4.111706317
Per_Choice_213_rb.ept,IncorrectFdbk,5.893302218
Per_Choice_213_rb.ept,IncorrectFdbk,4.238358689
Per_Choice_213_rb.ept,IncorrectFdbk,2.983536385
Per_Choice_213_rb.ept,IncorrectFdbk,-4.959458682
Per_Choice_213_rb.ept,IncorrectFdbk,3.791162868
Per_Choice_213_rb.ept,IncorrectFdbk,2.612601512
Per_Choice_213_rb.ept,IncorrectFdbk,-2.730653137
Per_Choice_213_rb.ept,IncorrectFdbk,10.06503004
Per_Choice_213_rb.ept,IncorrectFdbk,0.518819868
Per_Choice_214_rb.ept,CorrectFdbk,9.728486095
Per_Choice_214_rb.ept,CorrectFdbk,2.686718077
Per_Choice_214_rb.ept,CorrectFdbk,-12.86669942
Per_Choice_214_rb.ept,CorrectFdbk,-0.998318458
Per_Choice_214_rb.ept,CorrectFdbk,0.382076312
Per_Choice_214_rb.ept,CorrectFdbk,2.44825658
Per_Choice_214_rb.ept,CorrectFdbk,-0.009811037
Per_Choice_214_rb.ept,CorrectFdbk,1.829226197
Per_Choice_214_rb.ept,CorrectFdbk,2.478447225
Per_Choice_214_rb.ept,CorrectFdbk,2.787877942
Per_Choice_214_rb.ept,CorrectFdbk,-0.979978869
Per_Choice_214_rb.ept,CorrectFdbk,-1.946552011
Per_Choice_214_rb.ept,CorrectFdbk,2.236319316
Per_Choice_214_rb.ept,CorrectFdbk,3.783234667
Per_Choice_214_rb.ept,CorrectFdbk,4.054560183
Per_Choice_214_rb.ept,CorrectFdbk,3.271282346
Per_Choice_214_rb.ept,CorrectFdbk,1.081802568
Per_Choice_214_rb.ept,CorrectFdbk,1.425216952
Per_Choice_214_rb.ept,CorrectFdbk,-8.009497738
Per_Choice_214_rb.ept,CorrectFdbk,4.00365024
Per_Choice_214_rb.ept,CorrectFdbk,-2.625886167
Per_Choice_214_rb.ept,CorrectFdbk,6.575298373
Per_Choice_214_rb.ept,CorrectFdbkFood,2.870273019
Per_Choice_214_rb.ept,CorrectFdbkFood,0.149651622
Per_Choice_214_rb.ept,CorrectFdbkFood,1.35541334
Per_Choice_214_rb.ept,CorrectFdbkFood,3.153906758
Per_Choice_214_rb.ept,CorrectFdbkFood,-1.302013625
Per_Choice_214_rb.ept,CorrectFdbkFood,-2.282476135
Per_Choice_214_rb.ept,CorrectFdbkFood,2.630162664
Per_Choice_214_rb.ept,CorrectFdbkFood,3.743137411
Per_Choice_214_rb.ept,CorrectFdbkFood,2.27213586
